date,campaign_id,channel,campaign_type,region,device,impressions,clicks,conversions,cost,revenue,ctr,conversion_rate,roi
2024-01-28,109872,Google Search,Remarketing,East,Mobile,31080,1099,157,27623.1,60554.35,0.0354,0.1429,1.1922
2024-09-01,109873,Email,Performance,East,Desktop,14239,549,40,1493.73,14311.71,0.0386,0.0729,8.5812
2024-03-06,109874,Affiliate,Performance,West,Mobile,21865,376,20,4252.04,6265.86,0.0172,0.0532,0.4736
2024-09-22,109875,Facebook Ads,Performance,West,Mobile,39900,916,47,34462.76,18886.44,0.023,0.0513,-0.452
2024-07-23,109876,Google Search,Performance,North,Mobile,33811,2035,116,93179.47,43850.24,0.0602,0.057,-0.5294
2024-02-27,109877,Instagram Ads,Remarketing,East,Mobile,25232,826,95,8190.12,48200.02,0.0327,0.115,4.8851
2024-07-19,109878,Display,Performance,East,Mobile,30809,393,20,3741.74,8133.15,0.0128,0.0509,1.1736
2024-08-12,109879,Instagram Ads,Brand,South,Mobile,31179,1339,32,36921.3,11066.4,0.0429,0.0239,-0.7003
2024-05-21,109880,Google Search,Brand,West,Mobile,17406,984,32,39597.19,12586.42,0.0565,0.0325,-0.6821
2024-03-24,109881,Affiliate,Remarketing,South,Mobile,9278,418,30,5905.77,11155.72,0.0451,0.0718,0.889
2024-05-22,109882,Display,Performance,East,Mobile,23322,464,37,2069.39,7727.79,0.0199,0.0797,2.7343
2024-12-17,109883,Google Search,Brand,East,Desktop,27936,1158,38,52711.4,13651.88,0.0415,0.0328,-0.741
2024-02-02,109884,Affiliate,Performance,South,Mobile,16379,397,35,2973.03,14020.82,0.0242,0.0882,3.716
2024-05-31,109885,Instagram Ads,Performance,North,Desktop,22291,651,20,10017.99,4935.3,0.0292,0.0307,-0.5074
2024-06-06,109886,Facebook Ads,Brand,North,Mobile,27343,423,5,12364.43,1436.84,0.0155,0.0118,-0.8838
2024-05-20,109887,Instagram Ads,Performance,South,Mobile,27896,854,82,24208.67,41443.78,0.0306,0.096,0.7119
2024-09-07,109888,Display,Brand,East,Mobile,28384,433,5,2917.6,2196.41,0.0153,0.0115,-0.2472
2024-10-29,109889,YouTube Ads,Performance,South,Desktop,28626,267,17,6620.6,2934.53,0.0093,0.0637,-0.5568
2024-04-21,109890,Google Search,Performance,West,Mobile,27550,1765,73,65459.42,30652.36,0.0641,0.0414,-0.5317
2024-05-23,109891,Affiliate,Performance,North,Mobile,25269,520,45,3771.14,18121.52,0.0206,0.0865,3.8053
2024-07-27,109892,Google Search,Performance,South,Mobile,19020,855,31,61600.52,8310.08,0.045,0.0363,-0.8651
2024-08-11,109893,Email,Performance,North,Mobile,13557,771,27,2774.71,11639.58,0.0569,0.035,3.1949
2024-02-12,109894,YouTube Ads,Brand,West,Mobile,48126,558,14,10373.89,8103.19,0.0116,0.0251,-0.2189
2024-09-20,109895,Google Search,Performance,East,Desktop,31552,1785,83,120770.41,19593.22,0.0566,0.0465,-0.8378
2024-08-31,109896,Google Search,Brand,East,Mobile,22137,1316,39,105239.79,15403.81,0.0594,0.0296,-0.8536
2024-01-03,109897,Display,Performance,East,Mobile,34092,254,19,1628.0,7860.98,0.0075,0.0748,3.8286
2024-05-04,109898,Facebook Ads,Performance,North,Desktop,41063,749,53,19804.71,8880.16,0.0182,0.0708,-0.5516
2024-09-24,109899,YouTube Ads,Performance,West,Mobile,48770,1040,91,19848.54,40983.81,0.0213,0.0875,1.0648
2024-03-24,109900,Instagram Ads,Performance,South,Mobile,20020,544,42,6499.63,18951.05,0.0272,0.0772,1.9157
2024-01-16,109901,Email,Performance,East,Mobile,8563,453,19,1008.97,6071.06,0.0529,0.0419,5.0171
2024-11-29,109902,Instagram Ads,Brand,North,Mobile,31270,1257,15,20463.29,7315.79,0.0402,0.0119,-0.6425
2024-02-28,109903,Facebook Ads,Performance,East,Mobile,22755,319,26,6323.79,10064.59,0.014,0.0815,0.5915
2024-06-25,109904,Facebook Ads,Remarketing,West,Mobile,30157,365,45,11514.37,16461.17,0.0121,0.1233,0.4296
2024-03-03,109905,Display,Brand,South,Desktop,41243,618,21,6248.27,5520.6,0.015,0.034,-0.1165
2024-02-18,109906,Instagram Ads,Brand,East,Mobile,29792,1115,17,30471.9,9477.28,0.0374,0.0152,-0.689
2024-11-02,109907,Google Search,Performance,West,Desktop,23956,1256,57,63732.18,20600.45,0.0524,0.0454,-0.6768
2024-09-02,109908,Affiliate,Performance,North,Mobile,13647,392,27,7578.11,9873.6,0.0287,0.0689,0.3029
2024-10-15,109909,Email,Performance,West,Mobile,20974,1045,42,3221.34,13290.77,0.0498,0.0402,3.1259
2024-10-12,109910,Google Search,Remarketing,North,Mobile,36216,2085,166,117202.97,97548.61,0.0576,0.0796,-0.1677
2024-11-27,109911,Affiliate,Performance,East,Mobile,30643,985,85,9332.28,17971.3,0.0321,0.0863,0.9257
2024-01-15,109912,YouTube Ads,Brand,East,Mobile,37097,964,19,5952.9,5576.03,0.026,0.0197,-0.0633
2024-12-03,109913,Google Search,Remarketing,West,Mobile,29314,1133,57,78097.71,34795.4,0.0387,0.0503,-0.5545
2024-09-11,109914,Facebook Ads,Brand,North,Desktop,36085,1098,32,39191.51,7216.19,0.0304,0.0291,-0.8159
2024-04-01,109915,YouTube Ads,Brand,West,Desktop,40117,975,15,21466.83,5479.09,0.0243,0.0154,-0.7448
2024-10-05,109916,Email,Brand,West,Mobile,15423,1003,15,4219.25,4526.0,0.065,0.015,0.0727
2024-07-24,109917,Facebook Ads,Brand,East,Desktop,21335,818,8,14771.66,3189.72,0.0383,0.0098,-0.7841
2024-04-03,109918,Facebook Ads,Remarketing,East,Desktop,35387,893,96,24329.2,45087.42,0.0252,0.1075,0.8532
2024-08-12,109919,Facebook Ads,Performance,East,Mobile,27811,639,44,22012.15,17828.53,0.023,0.0689,-0.1901
2024-10-27,109920,Instagram Ads,Performance,West,Mobile,29026,830,30,20655.85,7498.7,0.0286,0.0361,-0.637
2024-11-13,109921,Google Search,Remarketing,West,Desktop,33375,2223,122,172313.12,53578.82,0.0666,0.0549,-0.6891
2024-07-17,109922,Google Search,Brand,South,Mobile,18492,570,14,34577.13,3799.55,0.0308,0.0246,-0.8901
2024-09-27,109923,YouTube Ads,Performance,South,Desktop,34220,404,34,6550.27,6234.59,0.0118,0.0842,-0.0482
2024-08-21,109924,Email,Performance,West,Mobile,15150,990,95,4931.77,23529.44,0.0653,0.096,3.771
2024-02-15,109925,Instagram Ads,Remarketing,South,Mobile,24734,456,26,10229.32,15830.51,0.0184,0.057,0.5476
2024-03-04,109926,Facebook Ads,Brand,West,Mobile,40609,684,21,26682.06,8362.6,0.0168,0.0307,-0.6866
2024-08-17,109927,Instagram Ads,Performance,East,Desktop,31733,1364,59,11359.25,21071.54,0.043,0.0433,0.855
2024-09-05,109928,Facebook Ads,Remarketing,North,Mobile,30951,582,31,15424.36,19240.76,0.0188,0.0533,0.2474
2024-09-02,109929,Affiliate,Brand,East,Mobile,27022,680,13,6347.63,6630.23,0.0252,0.0191,0.0445
2024-03-15,109930,Email,Brand,West,Mobile,15298,1012,27,2613.53,5920.85,0.0662,0.0267,1.2655
2024-06-05,109931,Google Search,Performance,East,Mobile,28584,1393,100,35208.93,20373.12,0.0487,0.0718,-0.4214
2024-08-10,109932,Facebook Ads,Performance,West,Mobile,22540,559,18,10020.92,5442.95,0.0248,0.0322,-0.4568
2024-07-08,109933,Instagram Ads,Performance,West,Mobile,21217,646,61,15103.85,13202.65,0.0304,0.0944,-0.1259
2024-02-21,109934,YouTube Ads,Remarketing,South,Mobile,30419,824,45,16007.37,19028.79,0.0271,0.0546,0.1888
2024-03-28,109935,Instagram Ads,Performance,West,Mobile,31530,459,20,14953.72,6584.94,0.0146,0.0436,-0.5596
2024-11-08,109936,Display,Performance,North,Mobile,25777,229,13,1323.86,4249.49,0.0089,0.0568,2.2099
2024-12-04,109937,Email,Performance,South,Mobile,19429,958,92,4006.08,34685.08,0.0493,0.096,7.6581
2024-03-06,109938,Instagram Ads,Remarketing,North,Mobile,24542,646,96,5596.02,23737.06,0.0263,0.1486,3.2418
2024-05-29,109939,Display,Performance,West,Mobile,36142,331,9,4543.25,2820.56,0.0092,0.0272,-0.3792
2024-01-20,109940,Email,Brand,East,Desktop,14926,604,10,2040.92,5302.16,0.0405,0.0166,1.5979
2024-02-02,109941,Email,Performance,West,Mobile,17081,1166,75,5110.56,35036.44,0.0683,0.0643,5.8557
2024-11-23,109942,Affiliate,Remarketing,West,Mobile,37416,588,70,5190.84,21487.04,0.0157,0.119,3.1394
2024-10-07,109943,Facebook Ads,Performance,East,Mobile,54172,780,59,16528.46,8251.73,0.0144,0.0756,-0.5008
2024-02-15,109944,Facebook Ads,Performance,East,Mobile,36126,381,18,4919.74,4674.29,0.0105,0.0472,-0.0499
2024-03-13,109945,Display,Performance,North,Mobile,31998,444,19,1752.23,5191.01,0.0139,0.0428,1.9625
2024-12-19,109946,Email,Brand,South,Mobile,18848,389,4,1674.97,2263.11,0.0206,0.0103,0.3511
2024-11-08,109947,Affiliate,Performance,South,Desktop,21614,667,59,6306.43,14304.69,0.0309,0.0885,1.2683
2024-12-08,109948,Google Search,Remarketing,South,Desktop,24480,1786,156,73508.57,50945.15,0.073,0.0873,-0.3069
2024-05-12,109949,YouTube Ads,Performance,North,Mobile,20470,207,18,3231.67,8934.45,0.0101,0.087,1.7647
2024-02-24,109950,Google Search,Performance,North,Mobile,23575,1137,59,68493.39,16289.49,0.0482,0.0519,-0.7622
2024-03-01,109951,Instagram Ads,Brand,East,Desktop,29931,732,23,6777.81,10098.4,0.0245,0.0314,0.4899
2024-12-10,109952,Google Search,Brand,South,Mobile,34585,1663,20,90556.57,5940.05,0.0481,0.012,-0.9344
2024-01-08,109953,Google Search,Brand,West,Mobile,25705,1706,58,96565.86,26604.87,0.0664,0.034,-0.7245
2024-09-28,109954,Google Search,Brand,North,Mobile,20660,624,22,44318.32,12816.12,0.0302,0.0353,-0.7108
2024-09-02,109955,YouTube Ads,Performance,West,Mobile,35017,881,42,7129.76,16776.77,0.0252,0.0477,1.3531
2024-06-24,109956,Facebook Ads,Performance,South,Desktop,33233,1168,46,27457.96,8929.93,0.0351,0.0394,-0.6748
2024-04-25,109957,Google Search,Performance,South,Mobile,14314,738,32,35757.98,6385.68,0.0516,0.0434,-0.8214
2024-11-12,109958,Facebook Ads,Remarketing,North,Mobile,31414,1150,157,40740.64,44332.11,0.0366,0.1365,0.0882
2024-09-27,109959,Google Search,Performance,North,Desktop,25145,1233,61,51476.01,27031.56,0.049,0.0495,-0.4749
2024-07-11,109960,Affiliate,Remarketing,East,Mobile,16153,635,46,3946.93,22477.35,0.0393,0.0724,4.6949
2024-05-29,109961,Facebook Ads,Brand,West,Mobile,18613,403,15,11299.16,3033.02,0.0217,0.0372,-0.7316
2024-05-10,109962,Facebook Ads,Brand,East,Mobile,37012,412,12,12301.76,6935.67,0.0111,0.0291,-0.4362
2024-04-11,109963,Display,Performance,East,Mobile,45186,282,24,2816.84,6881.58,0.0062,0.0851,1.443
2024-11-05,109964,YouTube Ads,Brand,West,Mobile,36152,640,20,9470.37,10148.67,0.0177,0.0312,0.0716
2024-09-26,109965,Email,Brand,South,Mobile,2968,206,4,381.62,2034.97,0.0694,0.0194,4.3325
2024-10-18,109966,YouTube Ads,Brand,West,Desktop,71997,857,30,13517.08,15329.26,0.0119,0.035,0.1341
2024-07-28,109967,Affiliate,Brand,South,Desktop,16128,747,20,4139.36,10891.76,0.0463,0.0268,1.6313
2024-12-26,109968,Google Search,Performance,East,Mobile,22704,1724,131,93103.85,56089.96,0.0759,0.076,-0.3976
2024-12-03,109969,Affiliate,Performance,South,Desktop,23330,684,36,8438.12,7381.46,0.0293,0.0526,-0.1252
2024-03-07,109970,Display,Performance,South,Mobile,37805,450,44,6494.17,11627.81,0.0119,0.0978,0.7905
2024-01-10,109971,Instagram Ads,Brand,South,Mobile,23597,674,24,11214.51,14660.9,0.0286,0.0356,0.3073
2024-02-18,109972,YouTube Ads,Remarketing,West,Mobile,41301,1030,66,5598.18,17876.66,0.0249,0.0641,2.1933
2024-04-20,109973,YouTube Ads,Brand,South,Mobile,38805,416,6,8404.17,3780.67,0.0107,0.0144,-0.5501
2024-11-16,109974,Google Search,Performance,West,Mobile,24842,1153,95,34659.5,19829.14,0.0464,0.0824,-0.4279
2024-08-06,109975,Google Search,Remarketing,North,Mobile,14792,570,29,30020.69,15014.49,0.0385,0.0509,-0.4999
2024-02-26,109976,Affiliate,Brand,North,Desktop,26659,1219,24,10023.23,7455.43,0.0457,0.0197,-0.2562
2024-10-09,109977,Instagram Ads,Brand,East,Mobile,38342,549,14,12387.93,7737.18,0.0143,0.0255,-0.3754
2024-04-22,109978,Facebook Ads,Remarketing,East,Mobile,24239,786,55,21560.04,27663.46,0.0324,0.07,0.2831
2024-05-12,109979,Email,Performance,West,Mobile,16521,693,63,2527.26,13736.98,0.0419,0.0909,4.4355
2024-03-11,109980,Instagram Ads,Performance,South,Mobile,21915,779,71,14077.26,33531.65,0.0355,0.0911,1.382
2024-03-23,109981,Google Search,Performance,South,Mobile,24760,1844,178,43640.53,49554.54,0.0745,0.0965,0.1355
2024-02-26,109982,Email,Brand,North,Mobile,17225,637,9,2157.91,4971.73,0.037,0.0141,1.304
2024-12-14,109983,Email,Remarketing,West,Mobile,20086,629,36,2804.13,15520.13,0.0313,0.0572,4.5347
2024-09-27,109984,Google Search,Brand,South,Mobile,22459,1403,37,72292.12,19471.92,0.0625,0.0264,-0.7306
2024-04-20,109985,Affiliate,Performance,South,Mobile,24081,1201,102,10513.24,15955.92,0.0499,0.0849,0.5177
2024-12-22,109986,Facebook Ads,Performance,West,Desktop,36094,1150,57,25764.61,26327.95,0.0319,0.0496,0.0219
2024-03-16,109987,Instagram Ads,Performance,East,Mobile,24310,929,43,20983.0,13864.81,0.0382,0.0463,-0.3392
2024-06-06,109988,Google Search,Performance,West,Desktop,31923,1963,130,49584.94,33639.09,0.0615,0.0662,-0.3216
2024-01-20,109989,YouTube Ads,Remarketing,West,Desktop,28759,463,45,7575.47,12278.42,0.0161,0.0972,0.6208
2024-05-10,109990,Facebook Ads,Remarketing,South,Mobile,32998,978,95,12986.81,30153.38,0.0296,0.0971,1.3218
2024-11-24,109991,Facebook Ads,Performance,North,Mobile,48750,675,39,10351.58,10585.18,0.0138,0.0578,0.0226
2024-05-01,109992,Display,Performance,South,Mobile,20107,247,19,1905.93,7320.41,0.0123,0.0769,2.8409
2024-02-10,109993,Google Search,Brand,South,Mobile,35229,2066,58,140407.25,28163.26,0.0586,0.0281,-0.7994
2024-06-15,109994,Email,Performance,South,Mobile,19202,1254,80,5386.19,35667.0,0.0653,0.0638,5.6219
2024-05-09,109995,Instagram Ads,Brand,West,Mobile,24719,1046,33,16349.97,19133.9,0.0423,0.0315,0.1703
2024-01-23,109996,Affiliate,Performance,West,Mobile,21446,366,17,4783.41,6453.41,0.0171,0.0464,0.3491
2024-10-05,109997,Instagram Ads,Brand,South,Mobile,27414,900,33,9476.67,16087.95,0.0328,0.0367,0.6976
2024-09-07,109998,Google Search,Performance,South,Mobile,19843,1385,78,110609.41,39027.11,0.0698,0.0563,-0.6472
2024-01-09,109999,Google Search,Performance,North,Desktop,17925,1018,53,60303.39,10542.4,0.0568,0.0521,-0.8252
2024-01-13,110000,Display,Remarketing,East,Mobile,49825,320,33,1820.9,9290.41,0.0064,0.1031,4.1021
2024-11-02,110001,Display,Performance,South,Mobile,39560,335,16,4621.82,6329.52,0.0085,0.0478,0.3695
2024-11-15,110002,Facebook Ads,Remarketing,West,Desktop,23527,456,35,9344.62,13367.48,0.0194,0.0768,0.4305
2024-02-21,110003,YouTube Ads,Performance,East,Desktop,50385,1137,40,11944.23,11307.62,0.0226,0.0352,-0.0533
2024-07-27,110004,Instagram Ads,Remarketing,East,Mobile,29441,417,48,6684.8,24526.04,0.0142,0.1151,2.6689
2024-02-07,110005,Affiliate,Performance,North,Mobile,21879,749,70,9205.53,33264.11,0.0342,0.0935,2.6135
2024-04-09,110006,Affiliate,Performance,East,Mobile,16708,314,24,1727.57,11350.05,0.0188,0.0764,5.57
2024-07-11,110007,Affiliate,Performance,South,Mobile,16184,466,32,6883.65,12547.75,0.0288,0.0687,0.8228
2024-07-09,110008,Display,Performance,South,Mobile,47821,544,43,7818.97,12613.32,0.0114,0.079,0.6132
2024-02-20,110009,Affiliate,Performance,West,Mobile,21925,675,65,11632.28,28467.46,0.0308,0.0963,1.4473
2024-05-20,110010,Google Search,Brand,South,Mobile,21695,1421,28,97572.14,8055.26,0.0655,0.0197,-0.9174
2024-06-16,110011,Display,Performance,South,Desktop,37354,232,13,2850.98,6009.19,0.0062,0.056,1.1078
2024-11-06,110012,Email,Brand,North,Mobile,21795,728,13,1766.89,5170.82,0.0334,0.0179,1.9265
2024-04-18,110013,Affiliate,Performance,East,Mobile,29066,1088,33,8547.84,7904.27,0.0374,0.0303,-0.0753
2024-07-25,110014,Instagram Ads,Performance,North,Desktop,25612,1104,59,18202.17,19018.79,0.0431,0.0534,0.0449
2024-10-26,110015,Google Search,Brand,East,Mobile,35492,2166,26,65776.43,12144.9,0.061,0.012,-0.8154
2024-04-19,110016,Instagram Ads,Brand,North,Mobile,31719,1305,46,40422.69,21555.17,0.0411,0.0352,-0.4668
2024-07-14,110017,YouTube Ads,Performance,West,Mobile,29570,866,69,11622.25,13132.89,0.0293,0.0797,0.13
2024-05-31,110018,Facebook Ads,Brand,North,Desktop,19756,721,13,24772.9,6219.21,0.0365,0.018,-0.749
2024-08-30,110019,Facebook Ads,Performance,North,Mobile,34661,1357,71,25388.41,30035.95,0.0392,0.0523,0.1831
2024-05-07,110020,Instagram Ads,Brand,West,Mobile,32847,1236,33,14685.3,8040.87,0.0376,0.0267,-0.4525
2024-04-14,110021,Facebook Ads,Remarketing,South,Desktop,11759,430,55,15530.51,14489.35,0.0366,0.1279,-0.067
2024-01-10,110022,Facebook Ads,Remarketing,South,Mobile,33974,840,102,28532.72,29468.53,0.0247,0.1214,0.0328
2024-12-21,110023,Google Search,Performance,West,Desktop,29407,1390,44,74181.79,6770.1,0.0473,0.0317,-0.9087
2024-05-27,110024,Affiliate,Performance,West,Desktop,22178,1108,94,7588.83,15349.95,0.05,0.0848,1.0227
2024-12-30,110025,Email,Brand,North,Mobile,15834,394,14,924.07,7675.25,0.0249,0.0355,7.3059
2024-12-29,110026,Google Search,Remarketing,West,Mobile,40908,3187,187,74744.23,98453.72,0.0779,0.0587,0.3172
2024-05-19,110027,Email,Performance,West,Desktop,18862,783,65,3596.16,33909.32,0.0415,0.083,8.4293
2024-07-08,110028,Email,Performance,East,Mobile,8811,186,8,364.75,2020.66,0.0211,0.043,4.5398
2024-04-03,110029,Google Search,Remarketing,East,Desktop,18877,1324,89,68048.99,50352.7,0.0701,0.0672,-0.2601
2024-08-16,110030,Facebook Ads,Remarketing,South,Mobile,30452,710,74,27161.57,35080.7,0.0233,0.1042,0.2916
2024-03-03,110031,YouTube Ads,Remarketing,West,Mobile,33811,864,90,15087.56,42103.5,0.0256,0.1042,1.7906
2024-12-05,110032,Instagram Ads,Remarketing,North,Mobile,42682,575,55,14272.85,23098.26,0.0135,0.0957,0.6183
2024-01-25,110033,Email,Remarketing,South,Mobile,11203,769,107,3330.84,44258.52,0.0686,0.1391,12.2875
2024-09-24,110034,Instagram Ads,Remarketing,South,Mobile,35509,1212,89,32387.53,34198.37,0.0341,0.0734,0.0559
2024-10-07,110035,Google Search,Performance,South,Mobile,11793,382,27,18773.66,10191.75,0.0324,0.0707,-0.4571
2024-01-11,110036,Affiliate,Remarketing,West,Mobile,17976,272,24,1858.53,9529.03,0.0151,0.0882,4.1272
2024-11-15,110037,Facebook Ads,Performance,West,Mobile,48495,1349,122,33590.05,24311.28,0.0278,0.0904,-0.2762
2024-07-19,110038,Email,Performance,North,Desktop,13306,915,35,1580.92,15594.83,0.0688,0.0383,8.8644
2024-05-05,110039,Google Search,Performance,North,Desktop,25173,1414,50,70008.81,17933.74,0.0562,0.0354,-0.7438
2024-11-01,110040,Facebook Ads,Performance,South,Mobile,43000,886,88,9443.39,22718.62,0.0206,0.0993,1.4058
2024-07-08,110041,Instagram Ads,Performance,West,Mobile,28523,1226,86,21476.27,31418.7,0.043,0.0701,0.4629
2024-03-29,110042,Google Search,Remarketing,North,Mobile,24298,1924,271,44863.33,67966.55,0.0792,0.1409,0.515
2024-12-20,110043,Instagram Ads,Brand,East,Mobile,44673,1692,37,20188.57,23184.37,0.0379,0.0219,0.1484
2024-04-25,110044,Google Search,Remarketing,East,Mobile,25807,1700,187,104880.25,64250.95,0.0659,0.11,-0.3874
2024-12-17,110045,Instagram Ads,Performance,South,Desktop,38156,460,36,15805.75,18123.86,0.0121,0.0783,0.1467
2024-06-25,110046,YouTube Ads,Brand,East,Mobile,44505,663,26,10803.31,6026.57,0.0149,0.0392,-0.4422
2024-01-14,110047,Google Search,Remarketing,South,Desktop,9817,748,45,22567.12,24757.33,0.0762,0.0602,0.0971
2024-09-13,110048,Display,Brand,West,Desktop,28705,302,4,2270.27,1195.11,0.0105,0.0132,-0.4736
2024-07-27,110049,Google Search,Remarketing,South,Mobile,19182,896,91,30519.01,58555.07,0.0467,0.1016,0.9186
2024-10-07,110050,Facebook Ads,Performance,South,Mobile,41928,1094,37,12510.12,9147.35,0.0261,0.0338,-0.2688
2024-11-23,110051,YouTube Ads,Remarketing,West,Mobile,68918,1230,150,28611.44,43846.84,0.0178,0.122,0.5325
2024-11-20,110052,Instagram Ads,Brand,North,Mobile,17925,723,28,16367.36,6028.08,0.0403,0.0387,-0.6317
2024-04-14,110053,Instagram Ads,Brand,North,Mobile,25087,368,12,4423.26,6787.86,0.0147,0.0326,0.5346
2024-05-26,110054,Google Search,Remarketing,North,Mobile,31838,2003,153,129680.93,42663.49,0.0629,0.0764,-0.671
2024-10-05,110055,Display,Brand,North,Mobile,23731,366,12,1850.29,5739.05,0.0154,0.0328,2.1017
2024-01-09,110056,YouTube Ads,Remarketing,South,Mobile,43833,1199,135,10947.41,42959.31,0.0274,0.1126,2.9242
2024-04-27,110057,Google Search,Remarketing,North,Mobile,27847,1414,87,79315.51,32821.89,0.0508,0.0615,-0.5862
2024-04-03,110058,Facebook Ads,Brand,East,Mobile,34031,641,17,14610.8,9260.51,0.0188,0.0265,-0.3662
2024-05-23,110059,Display,Performance,East,Mobile,25163,362,33,4972.69,12555.23,0.0144,0.0912,1.5248
2024-10-15,110060,Instagram Ads,Brand,North,Mobile,33259,1194,22,28788.71,5258.59,0.0359,0.0184,-0.8173
2024-01-14,110061,Google Search,Performance,East,Mobile,17488,674,51,20858.15,13431.35,0.0385,0.0757,-0.3561
2024-09-13,110062,Facebook Ads,Performance,East,Desktop,38304,564,18,13672.03,5161.97,0.0147,0.0319,-0.6224
2024-12-11,110063,Facebook Ads,Performance,West,Desktop,26421,473,41,15042.34,19830.11,0.0179,0.0867,0.3183
2024-07-04,110064,Instagram Ads,Remarketing,West,Mobile,25435,513,36,12416.14,20235.91,0.0202,0.0702,0.6298
2024-12-10,110065,Display,Brand,North,Mobile,63952,1039,29,7121.76,12483.66,0.0162,0.0279,0.7529
2024-07-25,110066,Instagram Ads,Performance,South,Desktop,32303,953,63,17567.38,17210.58,0.0295,0.0661,-0.0203
2024-12-11,110067,Instagram Ads,Performance,South,Mobile,18745,563,38,14622.13,15776.92,0.03,0.0675,0.079
2024-06-20,110068,Affiliate,Brand,West,Mobile,16632,258,4,3298.51,1065.83,0.0155,0.0155,-0.6769
2024-09-26,110069,Instagram Ads,Performance,West,Desktop,28460,1275,88,12739.03,29336.91,0.0448,0.069,1.3029
2024-08-08,110070,Instagram Ads,Performance,South,Mobile,26670,1050,75,23954.77,28135.99,0.0394,0.0714,0.1745
2024-05-31,110071,Facebook Ads,Remarketing,North,Mobile,32912,767,70,18134.58,35879.78,0.0233,0.0913,0.9785
